,anaplasmosis,anthrax,arenavirus,babesiosis,botulism,brucellosis,chlamydia,cholera,chronic disease,coccidioidomycosis,coronavirus,dengue,diarrhea,diphtheria,e coli,eastern equine encephalitis,ebola,encephalitis,equine influenza,fever,giardiasis,gonorrhea,h influenzae,hantavirus,hemorrhagic fever,hepatitis,hepatitis a,hepatitis b,hepatitis c,hepatitis d,hepatitis e,influenza,lassa fever,leprosy,listeriosis,lyme disease,machupo virus,malaria,marburg fever,measles,mumps,other animal disease,other human disease,plague,polio,powassan virus,psittacosis,q fever,rabies,rubella,sars,shigellosis,st louis encephalitis,staph,strep,strep group b,syphilis,tetanus,toxic shock syndrome,trachoma,trichinellosis,tuberculosis,tularemia,typhoid,vibrio,viral encephalitis,west nile virus,western equine encephalitis,yellow fever,arboviral,diseases,neuroinvasive,nonneuroinvasive,california,serogroup,viruses,foodborne,infant,wound,unspecified,chancroid,trachomatis,infection,toxigenic,cholerae,cryptosporidiosis,cyclosporiasis,infections,ehrlichiosis,ehrlichia,chaffeensis,ehrlichia,ewingii,anaplasma,phagocytophilum,undetermined,ehrlichiosis,haemophilus,invasive,hansen,pulmonary,hemolytic,uremic,post,diarrheal,acute,acute,perinatal,infection,acute,past,present,immunodeficiency,hiv,infection,diagnosis,associated,pediatric,mortality,invasive,pneumococcal,legionellosis,meningococcal,novel,infections,pertussis,poliomyelitis,paralytic,poliovirus,infection,nonparalytic,acute,congenital,salmonellosis,severe,acute,respiratory,associated,cov,shiga,toxin,producing,escherichia,stec,smallpox,spotted,rickettsiosis,streptococcal,congenital,streptococcal,vancomycin,intermediate,staphylococcus,aureus,visa,infection,vancomycin,resistant,staphylococcus,aureus,vrsa,infection,varicella,morbidity,varicella,mortality,vibriosis,species,family,vibrionaceae,toxigenic,cholerae,crimean,congo,lujo,new,world,arenaviruses,guanarito,lujo,junin,sabia,viruses
,pests,exotic,plant,diseases,weeds,identified,threats,agriculture,environment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,tuberculosis,multiple,databases,national,arbovirus,monitoring,program,national,granuloma,submission,program,bovine,national,residue,survey,northern,australia,quarantine,strategy,national,enteric,pathogen,surveillance,scheme,transmissible,spongiform,encephalopathy,freedom,assurance,program,post,surveillance,program,national,notifiable,diseases,surveillance,system,public,health,veterinary,investigations,market,assurance,program,laboratory,testing,australian,wildlife,health,network,australian,milk,residue,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,animal,zoonotic,disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,health,health,management,united,states,domestic,livestock,poultry,population,producer,biosecurity,practices,animal,movements,swine,trichinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,monitored,notifiable,disease,multiple,species,cattle,swine,sheep,goat,equine,avian,fish,amphibian,mollusc,crustacean,bee,lagomorph,camel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,avian influenza,brucellosis,bse,classical swine fever,fever,hemorrhagic fever,influenza,rabies,scrapie,bovine,spongiform,encephalopathy,pseudorabies,vesicular,diseases,viral,septicemia,vhs,emerging,diseases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,campylobacter,cholera,e coli,salmonella,vibrio,antimicrobial,susceptibility,certain,enteric,intestinal,bacteria,found,ill,people,cdc,retail,meats,fda,food,animals,usda,shigella,o157,cholerae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,avian influenza,influenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,botulism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,tuberculosis,bovine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fever,cattle,tick,resistance,distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,tuberculosis,cervid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,cre,creutzfeldt,jakob,disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,anaplasmosis,anthrax,babesiosis,botulism,brucellosis,chicken pox,chlamydia,cholera,chronic disease,coccidioidomycosis,coronavirus,dengue,diarrhea,diphtheria,e coli,fever,giardiasis,gonorrhea,h influenzae,hantavirus,hemorrhagic fever,hepatitis,hepatitis a,hepatitis b,hepatitis c,hepatitis d,hepatitis e,influenza,leprosy,listeriosis,lyme disease,malaria,measles,mumps,other animal disease,other human disease,plague,pneumococcal pneumonia,pneumonia,polio,psittacosis,q fever,rabies,rubella,sars,shigellosis,staph,strep,syphilis,tetanus,toxic shock syndrome,trachoma,trichinellosis,trichinosis,tuberculosis,tularemia,typhoid,valley fever,vibrio,viral pneumonia,whooping cough,yellow fever,nationally,notifiable,infectious,non,infectious,arboviral,diseases,neuroinvasive,non,neuroinvasive,botulinum,chancroid,trachomatis,infection,congenital,cryptosporidiosis,cyclosporiasis,infections,ehrlichiosis,haemophilus,invasive,hansen,pulmonary,hps,hemolytic,uremic,post,diarrheal,hus,acute,acute,perinatal,infection,acute,past,present,hiv,infection,aids,reclassified,hiv,stage,iii,aids,hiv,associated,pediatric,mortality,invasive,ipd,streptococcus,pneumoniae,invasive,legionellosis,legionnaire,pontiac,rubeola,meningococcal,novel,infections,pertussis,poliomyelitis,paralytic,poliovirus,infection,nonparalytic,ornithosis,german,congenital,crs,salmonellosis,severe,acute,respiratory,associated,shiga,toxin,producing,escherichia,stec,smallpox,variola,spotted,rickettsiosis,streptococcal,stss,tetani,streptococcal,tss,vancomycin,intermediate,staphylococcus,aureus,vancomycin,resistant,staphylococcus,aureus,visa,vrsa,varicella,chickenpox,varicella,deaths,vibriosis,vhf,,,,,,,,,,,,,,,,
,injury,associated,consumer,products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,environmental,health,effect,data,data,health,conditions,diseases,asthma,birth,defects,hazard,data,data,chemicals,substances,carbon,monoxide,air,pollution,exposure,data,data,amount,chemical,person,body,lead,blood,data,data,helps,learn,relationships,exposures,health,effects,example,information,age,sex,race,behavior,lifestyle,choices,may,help,understand,person,particular,health,problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,environmental,demographic,socioeconomic,dietary,health,related,questions,examination,component,consists,medical,dental,physiological,measurements,well,laboratory,tests,administered,highly,trained,medical,personnel,numerous,diseases,medical,conditions,health,indicators,nutrition,nutritional,disorders,risk,factors,health,care,use,behavioral,emotional,problems,children,weight,physical,fitness,risk,factors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,illness,disability,cancer,alternative,health,arthritis,immunization,health,indicators,health,care,utilization,access,health,related,behaviors,health,status,limitations,health,care,use,family,resources,health,insurance,health,care,access,vaccination,injury,health,behaviors,functioning,disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,health,care,associated,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,data,behavioral,risks,hiv,hiv,testing,behaviors,access,use,prevention,services,hiv,testing,results,collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,hiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,hospital,inpatient,deaths,patient,characteristics,mortality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,chicken pox,diphtheria,h influenzae,hepatitis,hepatitis a,hepatitis b,hepatitis c,hepatitis d,hepatitis e,influenza,measles,mumps,polio,rotavirus,rubella,tetanus,vaccination,coverage,among,children,months,teens,years,vaccinations,children,months,years,toxoids,acellular,pertussis,vaccine,dtap,dtp,poliovirus,vaccine,vaccine,mmr,haemophilus,type,vaccine,hib,vaccine,hepb,varicella,zoster,chickenpox,vaccine,var,pneumococcal,conjugate,vaccine,pcv,vaccine,vaccine,vaccine,nis,collects,data,two,parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,chronic,health,conditions,health,status,mental,health,workplace,related,injuries,illnesses,health,practices,knowledge,sexual,health,alcohol,use,cigarette,use,sexual,activity,dating,parent,characteristics,main,area,interest,health,supplemental,areas,interest,fertility,pregnancy,sexual,activity,substance,use,pre,post,natal,care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,foodborne illness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,anaplasmosis,anthrax,babesiosis,botulism,brucellosis,chicken pox,chlamydia,cholera,chronic disease,coccidioidomycosis,coronavirus,dengue,diarrhea,diphtheria,e coli,fever,giardiasis,gonorrhea,h influenzae,hantavirus,hemorrhagic fever,hepatitis,hepatitis a,hepatitis b,hepatitis c,hepatitis d,hepatitis e,influenza,leprosy,listeriosis,lyme disease,malaria,measles,mumps,other animal disease,other human disease,plague,pneumococcal pneumonia,pneumonia,polio,psittacosis,q fever,rabies,rubella,sars,shigellosis,staph,strep,syphilis,tetanus,toxic shock syndrome,trachoma,trichinellosis,trichinosis,tuberculosis,tularemia,typhoid,valley fever,vibrio,viral pneumonia,whooping cough,yellow fever,nationally,notifiable,infectious,non,infectious,arboviral,diseases,neuroinvasive,non,neuroinvasive,botulinum,chancroid,trachomatis,infection,congenital,cryptosporidiosis,cyclosporiasis,infections,ehrlichiosis,haemophilus,invasive,hansen,pulmonary,hps,hemolytic,uremic,post,diarrheal,hus,acute,acute,perinatal,infection,acute,past,present,hiv,infection,aids,reclassified,hiv,stage,iii,aids,hiv,associated,pediatric,mortality,invasive,ipd,streptococcus,pneumoniae,invasive,legionellosis,legionnaire,pontiac,rubeola,meningococcal,novel,infections,pertussis,poliomyelitis,paralytic,poliovirus,infection,nonparalytic,ornithosis,german,congenital,crs,salmonellosis,severe,acute,respiratory,associated,shiga,toxin,producing,escherichia,stec,smallpox,variola,spotted,rickettsiosis,streptococcal,stss,tetani,streptococcal,tss,vancomycin,intermediate,staphylococcus,aureus,vancomycin,resistant,staphylococcus,aureus,visa,vrsa,varicella,chickenpox,varicella,deaths,vibriosis,vhf,,,,,,,,,,,,,,,,
,occupationally,related,respiratory,diseases,hypersensitivity,pneumonitis,since,malignant,mesothelioma,since,malignant,mesothelioma,pleura,malignant,mesothelioma,peritoneum,malignant,mesothelioma,sites,malignant,mesothelioma,unspecified,sites,pneumoconiosis,asbestosis,byssinosis,since,coal,workers,pneumoconiosis,silicosis,pneumoconiosis,unspecified,pneumoconiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,oral,disease,use,oral,health,care,delivery,system,status,community,water,fluoridation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,enteric,disease,outbreaks,caused,bacterial,viral,parasitic,chemical,toxin,noinfonown,agents,well,waterborne,outbreaks,non,enteric,disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pests,plant,disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poison,exposure,outbreaks,npds,products,database,contains,products,ranging,viral,bacterial,agents,commercial,chemical,drug,products,product,database,maintained,continuously,updated,data,analysts,micromedex,poisindex,system,micromedex,healthcare,series,internet,database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,avian influenza,influenza,salmonella,typhoid,pullorum,enteritidis,mycoplasma,gallisepticum,mycoplasma,synoviae,mycoplasma,meleagridis,poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,adenovirus,influenza,rotavirus,rsv,tracks,number,rsv,tests,done,participating,laboratories,proportion,positive,specimen,type,location,collected,human,metapneumovirus,surveillance,respiratory,human,parainfluenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,scrapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,physical,health,illness,medication,use,cognitive,function,emotional,health,sensory,function,health,behaviors,social,connectedness,sexuality,relationship,quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,botulism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,cholera,vibrio,vibriosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,listeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,salmonella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e coli,shiga,toxin,producing,escherichia,stec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shigella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,typhoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,chronic,health,dental,health,oral,health,breastfeeding,weight,physical,activity,special,health,care,needs,cerebral,palsy,add,adhd,anxiety,asthma,autism,depression,brain,injury,hearing,problems,concussion,joinr,problems,learning,disability,epilepsy,seizures,speech,tourette,syndrome,vision,problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,tobacco,use,alcohol,illicit,drugs,including,non,medical,use,prescription,drugs,mental,health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trauma,injuries,icd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,tuberculosis,note,nationally,notifiable,disease,reporting,mandated,state,local,public,health,law,states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,surveillance,suspected,confirmatory,samples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,violent,deaths,mortality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,vital,events,births,deaths,marriages,divorces,fetal,deaths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,west nile virus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fish,viruses,fish,bacterial,pathogens,fish,parasites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,long,term,data,set,documents,over40,years,information,epizootics,epidemics,wildlife,epizoo,tracks,die,offs,throughout,united,states,territories,primarily,migratory,birds,endangered,species,comprehensive,documentation,geographic,occurrence,diseases,free,ranging,wildlife,existence,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
